recipe_id,ingredient,unit,quantity,seasonality,seasonality_confidence
165,1tspsalt,,,Dry_Season,0.33
165,1⁄2tbspwhite vinegar,,,Inter_Monsoon,0.33
165,1tbspginger garlic paste,,,Year_Round,0.63
165,1⁄4tspturmeric powder,,,Dry_Season,0.3
165,1tspghee or coconut oil,,,Dry_Season,0.45
165,3⁄4cupsliced red onion,,,Year_Round,0.64
165,2serrano or green chili,,,Year_Round,0.8
165,1sprig of curry leaves,,,Year_Round,0.59
165,2pinchsalt to add to onions,,,Year_Round,0.62
166,150gPitted dates,,,Dry_Season,0.3
166,1⁄2cuphot freshly brewed tea(no sugar added),,,Dry_Season,0.53
166,150gAll purpose flour,,,Dry_Season,0.3
166,1tspBaking powder,,,Dry_Season,0.3
166,1⁄2tspBaking soda,,,Dry_Season,0.3
166,1⁄4tspSalt,,,Year_Round,0.29
166,6Cardamom pods(see notes),,,Dry_Season,0.3
166,5Cloves,,,Southwest_Monsoon,0.43
166,340gKithul Treacle or Coconut treacle,,,Dry_Season,0.45
166,"310ggrated coconut(310g = 11 oz, see notes)",,,Dry_Season,0.45
166,50gCashews cut into pieces,,,Dry_Season,0.75
166,"55gButter, cut into cubes(55g equals to 4tbsp or half a stick)",,,Dry_Season,0.3
166,3large eggs,,,Inter_Monsoon,0.37
166,1tspVanilla extract,,,Dry_Season,0.3
166,1tbspButter,,,Southwest_Monsoon,0.38
167,1Large green unripened mango(about 430g before removing the seed),,,Dry_Season,0.46
167,1⁄4tspsalt,,,Year_Round,0.29
167,1⁄4tspblack pepper,,,Inter_Monsoon,0.33
167,1⁄4tspturmeric powder,,,Dry_Season,0.3
167,1tbspMaldives fish chips,,,Dry_Season,0.3
167,3cloves,,,Southwest_Monsoon,0.43
167,3cardamom,,,Year_Round,0.29
167,2tbspcoconut oil(vegetable oil/canola oil works too),,,Dry_Season,0.45
167,"4inch piece of cinnamon stick, broken into pieces",,,Dry_Season,0.3
167,4cloves of garlic chopped,,,Year_Round,0.63
167,1⁄3cupfinely chopped onion,,,Year_Round,0.64
167,1sprig of curry leaves,,,Year_Round,0.59
167,1small pandan leaf broken into pieces,,,Year_Round,0.27
167,2tspchili powder,,,Year_Round,0.62
167,1tbsproasted curry powder,,,Year_Round,0.62
167,1⁄4tspsalt(you can adjust later to your taste),,,Dry_Season,0.3
167,11⁄2cupwater,,,Southwest_Monsoon,0.4
167,3tbspsugar,,,Year_Round,0.29
168,1⁄2tspblack peppercorns,,,Inter_Monsoon,0.33
168,1⁄2tspsalt(start with a smaller amount and adjust later to your taste),,,Dry_Season,0.3
168,1⁄2tbspMaldive fish chips/Umbalakada(Optional. Adds umami flavor and aroma),,,Dry_Season,0.3
168,1small sprig of curry leaves,,,Year_Round,0.59
168,1clove of garlic,,,Year_Round,0.63
168,2green habanero/green chili or any type of aromatic spicy chili peppers,,,Year_Round,0.74
168,1⁄3cupchopped red onions(Asian shallots are great too),,,Year_Round,0.64
168,1.5cupgrated coconut(fresh or frozen),,,Year_Round,0.4
168,1large lime wedge(adjust to your taste),,,Dry_Season,0.47
169,350gBread flour/strong white flour(flour with high gluten specifically to make bread/pizza),,,Inter_Monsoon,0.33
169,150gWhole wheat flour,,,Dry_Season,0.3
169,200gWarm water(shouldn't be too hot. (120f/48c is ideal)),,,Dry_Season,0.75
169,140gwarm milk(shouldn't be too hot. (120f/48c is ideal)),,,Dry_Season,0.75
169,20gSugar,,,Dry_Season,0.33
169,20gButter,,,Year_Round,0.29
169,7gRapid rise yeast/fast acting yeast(if you're using active dry yeast make sure to activate it. see notes.),,,Dry_Season,0.75
169,10gsalt,,,Southwest_Monsoon,0.43
169,10gbread flour,,,Dry_Season,0.3
169,10gcoconut oil/vegetable oil(slightly warm if the oil is still in solid from),,,Dry_Season,0.45
169,1⁄2a stick of butter,,,Dry_Season,0.3
170,"375gpitted Dates, roughly chopped",,,Dry_Season,0.3
170,2cupWhite vinegar/coconut vinegar((adjust to your taste. see notes*)),,,Year_Round,0.45
170,2tbspblack mustard seeds,,,Inter_Monsoon,0.33
170,5cloves of garlic,,,Year_Round,0.63
170,1inch cube of ginger,,,Year_Round,0.64
170,11⁄2tbspchili powder(reduce if you don't like heat),,,Year_Round,0.64
170,1⁄2tspcinnamon powder(Preferably Ceylon cinnamon),,,Dry_Season,0.3
170,11⁄2tspsalt(adust to your taste),,,Dry_Season,0.3
170,2⁄3cupDark brown sugar/Brown Sugar,,,Dry_Season,0.3
170,650gShallots/Pearl onions*(see notes),,,Year_Round,0.62
170,"300gCarrot, peeled and cut into thick 1 inch long strips or wedges",,,Northeast_Monsoon,0.59
170,"100gpitted dates, chopped into bite size pieces",,,Dry_Season,0.3
170,100ggreen chilies slitted,,,Year_Round,0.56
170,250gBanana peppers cut into 2cm thick slices,,,Dry_Season,0.3
171,20gseedless tamarind,,,Dry_Season,0.53
171,3tbspwarm water,,,Dry_Season,0.3
171,1kgOnions*(1kg = a little over 2 pounds = about 5 yellow onions),,,Year_Round,0.64
171,1⁄4cupCoconut Oil(or any neutral oil),,,Dry_Season,0.45
171,6pieces of cinnamon (3 inch long each),,,Dry_Season,0.3
171,10Cardamom pods,,,Dry_Season,0.3
171,6cloves,,,Southwest_Monsoon,0.43
171,2large sprigs of curry leaves,,,Year_Round,0.59
171,1small pandan leaf broken into pieces,,,Year_Round,0.27
171,1tbspchili flakes,,,Year_Round,0.62
171,1⁄2tbspchili powder,,,Year_Round,0.62
171,1tspturmeric powder,,,Dry_Season,0.3
171,11⁄2tspSalt (adjust to your taste),,,Dry_Season,0.3
171,1tbspSugar(adjust to your taste),,,Dry_Season,0.3
172,200ggreen beans,,,Inter_Monsoon,0.69
172,2medium yucan gold potatoes,,,Dry_Season,0.3
172,1⁄4of an onion finely chopped(shallots are better if you have any),,,Year_Round,0.64
172,2cloves of garlic chopped,,,Year_Round,0.63
172,2green chilies sliced,,,Year_Round,0.56
172,1small pandan leaf broken into pieces,,,Year_Round,0.27
172,1sprig of curry leaves,,,Year_Round,0.59
172,1⁄8tspfenugreek seeds,,,Dry_Season,0.3
172,2pieces of ceylon cinnamon (about 2 inches long each),,,Dry_Season,0.3
172,1⁄4tspturmeric powder(add more if you like the curry more yellow),,,Year_Round,0.64
172,1tspcurry powder(I use Sri Lankan unroasted curry powder),,,Year_Round,0.62
172,1tspMaldive fish flakes(optional but highly recommend),,,Dry_Season,0.3
172,3⁄4tspsalt(adjust to your taste),,,Dry_Season,0.3
172,11⁄2cupdiluted coconut milk(1 part canned coconut milk + 3 parts water),,,Dry_Season,0.45
172,1⁄3cupthick coconut milk(directly from the can without diluting),,,Dry_Season,0.45
172,"5curry leaves to add at the end(optional, for aroma)",,,Year_Round,0.59
172,a few drops of lime juice(see notes),,,Dry_Season,0.47
173,80ggrated or shredded fresh coconut,,,Year_Round,0.42
173,1⁄3cupthinly sliced Pearl onions/Asian shallots/red onion(1/3 cup = 5 pearl onions),,,Year_Round,0.64
173,1green chili thinly sliced,,,Year_Round,0.72
173,1⁄2tspcoarse ground black pepper,,,Inter_Monsoon,0.33
173,1⁄2tspsalt(adjust to your taste),,,Dry_Season,0.3
173,1tbspMaldives fish chips(optional),,,Dry_Season,0.3
173,1⁄4of a large lime for lime juice,,,Dry_Season,0.47
173,80gGotu kola leaves with stalks(around 2 cups when sliced),,,Southwest_Monsoon,0.32
173,1⁄2of a tomato sliced or diced*,,,Inter_Monsoon,0.27
174,2tbspButter,,,Southwest_Monsoon,0.38
174,2large cloves of garlic chopped,,,Year_Round,0.63
174,1sprig of curry leaves broken into pieces,,,Year_Round,0.59
174,1medium carrot sliced,,,Northeast_Monsoon,0.6
174,1celery stalk sliced,,,Dry_Season,0.3
174,1⁄2of a leek sliced*(only use the white and tender green part),,,Southwest_Monsoon,0.45
174,1⁄4cupfinely chopped cabbage*(optional),,,Southwest_Monsoon,0.41
174,1⁄4tspsalt(you can adjust salt at the end to your taste.),,,Dry_Season,0.3
174,"2tbspred lentils, washed and drained(add more if you like the soup thicker)",,,Year_Round,0.69
174,1medium potato diced,,,Northeast_Monsoon,0.38
174,1medium tomato diced,,,Inter_Monsoon,0.27
174,3.5cupchicken or vegetable broth/stock(3.5 cups = 29oz of),,,Dry_Season,0.3
174,3⁄4cupegg noodles or ramen noodles,,,Dry_Season,0.3
174,1⁄2tspfreshly ground black pepper,,,Southwest_Monsoon,0.4
175,500gShrimp(cleaned and devained),,,Dry_Season,0.3
175,1⁄2tspSalt,,,Year_Round,0.29
175,1⁄2tspground black pepper,,,Inter_Monsoon,0.33
175,2tsplime juice,,,Dry_Season,0.3
175,2tbspavocado/canola/coconut/vegetable oil,,,Dry_Season,0.45
175,1⁄2tspcorn starch,,,Dry_Season,0.3
175,3tbspcold or room temperature water,,,Dry_Season,0.3
175,3tbspketchup,,,Southwest_Monsoon,0.4
175,1tsplight or regular soy sauce,,,Dry_Season,0.3
175,1⁄4tspsugar,,,Southwest_Monsoon,0.38
175,1tbspavocado/canola/vegetable/coconut oil if needed,,,Dry_Season,0.45
175,6cloves of garlic chopped,,,Year_Round,0.63
175,1inch piece of ginger finely chopped,,,Year_Round,0.64
175,1tbspchili flakes,,,Year_Round,0.62
175,1tbspSri Lankan-chinese chili paste(check the description for substitutes),,,Year_Round,0.69
175,1⁄2of a red onion cut into large chunks,,,Year_Round,0.64
175,1large banana pepper cut into thick slices(use more if you like more heat),,,Inter_Monsoon,0.47
175,1tomato cut into wedges,,,Dry_Season,0.3
176,255gLuke warm water,,,Dry_Season,0.3
176,7gInstant dry/Fast acting yeast(Read the descrioption above for more info),,,Dry_Season,0.75
176,450gAll purpose flour,,,Dry_Season,0.3
176,25gDry milk powder(check the description for more info),,,Dry_Season,0.75
176,"50gButter, softened",,,Dry_Season,0.3
176,35gsugar,,,Dry_Season,0.33
176,8gsalt,,,Northeast_Monsoon,0.46
176,1⁄2cupWater,,,Southwest_Monsoon,0.38
176,200gSugar((200g = 1 cup)),,,Dry_Season,0.3
177,5cardomom,,,Year_Round,0.29
177,5cloves,,,Southwest_Monsoon,0.43
177,5cloves of garlic,,,Year_Round,0.63
177,1piece of ginger (about 1 inch cube),,,Year_Round,0.64
177,1tbspButter(both salted and unsalted are fine),,,Dry_Season,0.3
177,2pieces of cinnamon (about 3 inches long each),,,Dry_Season,0.3
177,1⁄2tspblack peppercorns,,,Inter_Monsoon,0.33
177,2sprigs of curry leaves,,,Year_Round,0.59
177,1small pandan leaf broken into pieces,,,Year_Round,0.27
177,1⁄2of a yellow onion,,,Year_Round,0.64
177,1⁄2tspturmeric powder,,,Dry_Season,0.3
177,11⁄2tspsalt(adjust to your taste),,,Dry_Season,0.3
177,1.5lbchicken bone-in(I use drumsticks - skin on),,,Inter_Monsoon,0.72
177,12⁄3cupwater,,,Southwest_Monsoon,0.4
177,"2cupbasmati rice, washed and drained",,,Year_Round,0.54
177,1⁄4cupcoconut milk(substitute: water),,,Dry_Season,0.45
177,1tbspbutter,,,Southwest_Monsoon,0.38
177,1cupjulienned or grated carrot,,,Northeast_Monsoon,0.6
177,1⁄2cupthinly sliced green beans,,,Inter_Monsoon,0.65
177,1cupthinly sliced leeks,,,Northeast_Monsoon,0.59
177,salt to your taste,,,Dry_Season,0.3
177,2tsplime juice(lemon pepper seasoning works too),,,Dry_Season,0.3
177,salt to sprinkle chicken with(to your taste),,,Dry_Season,0.3
177,oil spray(I use avocado oil),,,Dry_Season,0.8
177,1⁄3cupfried/toasted cashews for garnishing,,,Dry_Season,0.75
178,1lbBeef cut into cubes,,,Dry_Season,0.3
178,1⁄2cupchopped onion,,,Year_Round,0.64
178,1green chili splitted in half,,,Year_Round,0.72
178,1tbspfinely chopped garlic,,,Year_Round,0.63
178,1⁄2tbspminced/grated or finely chopped ginger,,,Year_Round,0.64
178,1sprig of curry leaves,,,Year_Round,0.59
178,1⁄3of a pandan leaf broken into pieces,,,Year_Round,0.27
178,3cardomom pods (crushed to open the pod),,,Dry_Season,0.3
178,3cloves,,,Southwest_Monsoon,0.43
178,1piece of cinnamon stick about 3 inches long,,,Dry_Season,0.3
178,1⁄2tspcumin powder,,,Dry_Season,0.3
178,1tbspSri Lankan unroasted curry powder,,,Year_Round,0.62
178,1tbsppaprika(use a chili powder of your choice),,,Year_Round,0.69
178,1⁄2tspturmeric powder,,,Dry_Season,0.3
178,3⁄4tspsalt,,,Year_Round,0.29
178,2tspcoconut oil/canola oil/vegetable oil/avocado oil,,,Dry_Season,0.49
178,1cupwater,,,Year_Round,0.29
178,2tbspbutter,,,Southwest_Monsoon,0.38
178,1tbspchopped garlic,,,Year_Round,0.63
178,1sprig of curry leaf,,,Year_Round,0.62
178,1⁄3of a pandan leaf broken,,,Year_Round,0.27
178,2⁄3cupjulianned carrot,,,Northeast_Monsoon,0.6
178,3pinchsalt,,,Year_Round,0.29
178,1cupshredded beef from the beef curry you're making now,,,Year_Round,0.64
178,2tspchili flakes,,,Year_Round,0.62
178,1⁄4cupsliced onion,,,Year_Round,0.64
178,2⁄3cupsliced leeks(both tender green part and white park are okay),,,Northeast_Monsoon,0.42
178,3eggs,,,Year_Round,0.29
178,1lbfrozen ceylon parata(usually one box = 1 lb),,,Dry_Season,0.3
178,2tspoyster sauce(my secret ingredient!),,,Inter_Monsoon,0.33
178,2⁄3cupbeef curry from the curry you're making now (just the liquid)*(adjust to your liking),,,Year_Round,0.62
179,500gTuna Fish(500g = 1.1lb),,,Dry_Season,0.3
179,2tsppaprika or chili powder(use more if you like it hot),,,Year_Round,0.52
179,2tspfreshly ground black pepper,,,Southwest_Monsoon,0.4
179,1tspsalt,,,Dry_Season,0.33
179,2tbsplime juice,,,Dry_Season,0.3
179,1tbspwater,,,Year_Round,0.29
179,2tspcorn starch,,,Dry_Season,0.3
179,1⁄4cupwater,,,Southwest_Monsoon,0.38
179,1⁄4cupketchup,,,Southwest_Monsoon,0.4
179,2tbspchili sauce,,,Year_Round,0.62
179,2tsplight or regular soy sauce,,,Dry_Season,0.3
179,1⁄2tspsugar,,,Southwest_Monsoon,0.38
179,1⁄4tspsalt,,,Year_Round,0.29
179,"1tbspcoconut, avocado or canola oil(for stir-frying)",,,Dry_Season,0.49
179,1piece of cinnamon(prerarably true Ceylon cinnamon),,,Dry_Season,0.3
179,6cloves of garlic,,,Year_Round,0.63
179,1inch piece of ginger,,,Year_Round,0.64
179,1sprig of curry leaves,,,Year_Round,0.59
179,1⁄2of a small pandan leaf broken into pieces,,,Year_Round,0.27
179,11⁄2tbspchili flakes(reduce for less heat),,,Year_Round,0.64
179,2tspSri Lankan- chinese chili paste(substitute: Malaysian crispy prawn chili),,,Year_Round,0.69
179,"1tspblack pepper, freshly ground",,,Southwest_Monsoon,0.4
179,1large banana pepper,,,Inter_Monsoon,0.47
179,1⁄4of a red onion,,,Year_Round,0.64
179,1tomato,,,Southwest_Monsoon,0.43
179,enough oil for deep frying fish,,,Dry_Season,0.3
179,salt to your taste,,,Dry_Season,0.3
180,1cupunroasted dried cashews,,,Dry_Season,0.75
180,1large garlic clove minced,,,Year_Round,0.63
180,1⁄4cupfinely chopped onions,,,Year_Round,0.62
180,1small green chili sliced,,,Year_Round,0.8
180,1sprig of curry leaves(remove the stem and break the leaves),,,Year_Round,0.59
180,1small pandan leaf broken into pieces,,,Year_Round,0.27
180,1piece (3 inch) of cinnamon stick(preferably true Ceylon cinnamon),,,Dry_Season,0.3
180,1tspcurry powder,,,Year_Round,0.62
180,1⁄4tspturmeric powder,,,Dry_Season,0.3
180,salt to your taste,,,Dry_Season,0.3
180,1cupcanned coconut milk,,,Dry_Season,0.45
181,2Chicken leg quaters(skin removed),,,Dry_Season,0.3
181,1tbspPaprika(substitute with cayenne for more heat),,,Dry_Season,0.3
181,2tspcourse ground black pepper(freshly ground is better),,,Southwest_Monsoon,0.4
181,1⁄2tspgarlic powder,,,Year_Round,0.62
181,1tspsalt,,,Dry_Season,0.33
181,2tbspfreshly squeezedlime juice,,,Southwest_Monsoon,0.48
181,2tspavocado oil(or any neutral oil of your choice),,,Dry_Season,0.75
182,2Medium beetroots(roughly 200 EACH beetroot),,,Northeast_Monsoon,0.69
182,1tbspcoconut oil,,,Dry_Season,0.45
182,1⁄2tspmustard seeds,,,Dry_Season,0.3
182,1⁄8tspfenugreek seeds,,,Dry_Season,0.3
182,"2pieces of cinnamon, about 3 inches long(True ceylon cinnamon preferably)",,,Dry_Season,0.3
182,"2dried chilies seeds removed, broken into pieces",,,Year_Round,0.62
182,4cloves of garlic finely chopped,,,Year_Round,0.63
182,1⁄3cupfinely chopped onions,,,Year_Round,0.62
182,1large sprig of curry leaves,,,Year_Round,0.59
182,1⁄2of a pandan leaf broken into pieces,,,Year_Round,0.27
182,2tspcurry powder*,,,Year_Round,0.62
182,1⁄4tspturmeric powder,,,Dry_Season,0.3
182,3⁄4tspsalt(adjust to your taste),,,Dry_Season,0.3
182,2tspwhite vinegar,,,Inter_Monsoon,0.33
182,1⁄4tspsugar(adjust to your taste),,,Dry_Season,0.3
182,2tbspwater,,,Year_Round,0.29
182,1cupdiluted canned coconut milk*(2/3 coconut milk mixed with 1/3 cup water),,,Inter_Monsoon,0.36
183,1lbcauliflower florets(1lb = 1 medium head of cauliflower),,,Dry_Season,0.3
183,1⁄2tspTurmeric powder,,,Dry_Season,0.3
183,1⁄4tspSalt,,,Year_Round,0.29
183,1tspAvocado oil(or a neutral oil of your choice such as Canola oil),,,Dry_Season,0.75
183,1⁄4cupfinely chopped onion,,,Year_Round,0.64
183,2cloves of garlic finely chopped,,,Year_Round,0.63
183,1green chili sliced,,,Year_Round,0.72
183,1⁄2of a small pandan leaf broken into pieces,,,Year_Round,0.27
183,1sprig of curry leaves,,,Year_Round,0.59
183,1⁄8tspfenugreek seeds,,,Dry_Season,0.3
183,1tspcurry powder*,,,Year_Round,0.62
183,1⁄4tspturmeric powder,,,Dry_Season,0.3
183,1cupcanned coconut milk(use less if you want a thinner curry),,,Dry_Season,0.45
183,1⁄2cupwater*(use less water if you're using a taller sauce pan),,,Dry_Season,0.3
183,1⁄2tspsalt(adjust to your taste),,,Dry_Season,0.3
183,1small wedge of lime(adjust the lime juice to your taste),,,Dry_Season,0.47
184,1medium broccoli crown(about 200g),,,Dry_Season,0.3
184,1green chili broken into pieces,,,Year_Round,0.72
184,2roughly cut garlic cloves,,,Year_Round,0.63
184,1⁄8of a yellow onion(roughly 25g),,,Year_Round,0.64
184,1⁄3cupgrated coconut(freshly grated or frozen),,,Year_Round,0.4
184,1⁄2tspsalt,,,Year_Round,0.29
184,2tspcoconut oil(or any other neutral oil),,,Dry_Season,0.45
184,1⁄2tspbrown mustard seeds,,,Dry_Season,0.3
184,"4dried chilies broken into 1 inch pieces, seeds removed",,,Year_Round,0.62
184,1sprig curry leaves,,,Year_Round,0.59
185,600gBeef chuck,,,Dry_Season,0.3
185,1tbspSri Lankan roasted curry powder,,,Year_Round,0.62
185,1tspfreshly grounded black pepper,,,Southwest_Monsoon,0.4
185,1⁄2tspturmeric powder,,,Dry_Season,0.3
185,1tbspwhite vinegar,,,Inter_Monsoon,0.33
185,1tspsalt,,,Dry_Season,0.33
185,2tbspcoconut oil,,,Dry_Season,0.45
185,1tspcumin seeds,,,Dry_Season,0.3
185,1⁄4tspmustard seeds(optional),,,Dry_Season,0.3
185,1⁄4tspfenugreek seeds(optional),,,Dry_Season,0.3
185,5green cardamom,,,Southwest_Monsoon,0.4
185,5cloves,,,Southwest_Monsoon,0.43
185,4pieces of cinnamon sticks,,,Dry_Season,0.3
185,2sprigs of curry leaves,,,Year_Round,0.59
185,"1pandan leaf, broken into pieces",,,Dry_Season,0.3
185,"6cloves of garlic, roughly chopped",,,Year_Round,0.63
185,"1inch piece of ginger, minced",,,Year_Round,0.64
185,"1cuponion, chopped",,,Year_Round,0.62
185,1tbspchili powder,,,Year_Round,0.62
185,2tspunroasted curry powder,,,Year_Round,0.62
185,1cupwater(adjust as you need),,,Dry_Season,0.3
185,2⁄3cupcoconut milk(I use canned),,,Dry_Season,0.45
185,salt as needed,,,Dry_Season,0.3
186,1.5lbThai eggplants(1.5 lb = 680 g),,,Dry_Season,0.3
186,1cupthinly sliced onion,,,Year_Round,0.64
186,5cloves of chopped garlic,,,Year_Round,0.63
186,1sprig of curry leaves,,,Year_Round,0.59
186,1small pandan leaf broken into pieces,,,Year_Round,0.27
186,3small green chilies,,,Year_Round,0.61
186,2tspunroasted curry powder*,,,Year_Round,0.62
186,1⁄4tspturmeric powder,,,Dry_Season,0.3
186,2tspMaldive fish flakes/Umbalakada(optional),,,Dry_Season,0.3
186,1tbspthick coconut milk(I use directly from a can of coconut milk),,,Dry_Season,0.45
186,1tbspcoconut milk,,,Dry_Season,0.45
186,1tbspwater,,,Year_Round,0.29
186,salt to your taste,,,Dry_Season,0.3
187,2Golden Pompano fish Cleaned,,,Dry_Season,0.3
187,5tspChili powder*(Adjust to your liking),,,Year_Round,0.62
187,2tspBlack Pepper freshly cracked,,,Southwest_Monsoon,0.4
187,1⁄2tspTurmeric Powder,,,Dry_Season,0.3
187,1⁄2tspGarlic powder(optional),,,Year_Round,0.62
187,3tbspLime juice from fresh limes(no bottled lime),,,Southwest_Monsoon,0.42
187,2tspSalt(adjust to your taste),,,Dry_Season,0.3
187,Frying oil as needed(I use peanut oil but any frying oil is good),,,Dry_Season,0.3
187,2lime wedges,,,Inter_Monsoon,0.33
188,1⁄2cupRed lentils,,,Year_Round,0.69
188,1⁄2cupcoconut milk(dilute if you're using canned),,,Dry_Season,0.45
188,1⁄3cupfinely chopped shallots or onions,,,Year_Round,0.62
188,1sliced green chili,,,Year_Round,0.8
188,2finely chopped garlic cloves,,,Year_Round,0.63
188,1sprig of curry leaves,,,Year_Round,0.59
188,1small pandan leaf broken into pieces,,,Year_Round,0.27
188,1⁄8tspfenugreek seeds,,,Dry_Season,0.3
188,1⁄2tspchili powder(adjust to your liking),,,Year_Round,0.62
188,1⁄2tspSri Lankan unroasted curry powder(or use a mild curry powder),,,Year_Round,0.62
188,1⁄4tspturmeric powder,,,Dry_Season,0.3
188,salt to your taste,,,Dry_Season,0.3
189,1.5ozBaby arugula washed and completely drained(1.5 oz = 45g or about 2.5 - 3 cups)),,,Dry_Season,0.3
189,1⁄2tomato diced,,,Dry_Season,0.3
189,1⁄4cupfresh or frozengrated coconut(Thaw completely if you use frozen),,,Year_Round,0.4
189,5pearl onions or Asian shallots(chopped red onions works too),,,Year_Round,0.64
189,1green chili(adjust to your preferred heat level),,,Year_Round,0.72
189,11⁄2tsplime juice,,,Dry_Season,0.3
189,1⁄2tspfreshly ground black pepper,,,Southwest_Monsoon,0.4
189,1⁄4tspsalt(adjust to your taste),,,Dry_Season,0.3
190,300gtender okra,,,Inter_Monsoon,0.73
190,1cuponion thinly sliced,,,Year_Round,0.62
190,5cloves of garlic finely chopped,,,Year_Round,0.63
190,2green chilies slitted or cut into long diagonal pieces(optional),,,Year_Round,0.56
190,1sprig of curry leaves(break the leaves if they are too big),,,Year_Round,0.59
190,1small pandan leaf broken into pieces,,,Year_Round,0.27
190,2pieces of cinnamon(roughly 3 inches),,,Dry_Season,0.3
190,1tbspchili flakes(reduce or skip if you don't like heat),,,Year_Round,0.64
190,1tspcoarse ground black pepper powder,,,Inter_Monsoon,0.33
190,1⁄2tspturmeric powder,,,Dry_Season,0.3
190,1tspvinegar,,,Southwest_Monsoon,0.38
190,1tbspcoconut oil,,,Dry_Season,0.45
190,salt to your taste,,,Dry_Season,0.3
191,500gBoneless skinless chicken thighs(bone in chicken works too),,,Dry_Season,0.3
191,2large onions thinly sliced(about two cups),,,Year_Round,0.62
191,1tbspchopped garlic,,,Year_Round,0.63
191,1Habanero cut into thick slices(or 3 green chilies slit),,,Year_Round,0.61
191,3green chilies(optional),,,Year_Round,0.56
191,1tspwhite vinegar,,,Inter_Monsoon,0.33
191,2tspchili flakes(adjust to your heat tolerence),,,Year_Round,0.62
191,1tspfreshly ground black pepper,,,Southwest_Monsoon,0.4
191,1⁄2tspturmeric powder,,,Dry_Season,0.3
191,1large sprig of curry leaves(or 2 for small sprigs),,,Year_Round,0.59
191,1small pandan leaf broken into pieces,,,Year_Round,0.27
191,Cardamom,,,Dry_Season,0.33
191,cloves,,,Northeast_Monsoon,0.46
191,cinnamon,,,Dry_Season,0.33
191,1tspsalt(adjust to your taste),,,Dry_Season,0.3
191,11⁄2tbspcoconut oil,,,Dry_Season,0.45
192,3⁄4cupFresh grated coconut,,,Year_Round,0.4
192,2tspchili powder(roasted/smoked chili powder can also be used),,,Year_Round,0.69
192,1tbsproasted Sri Lankan curry powder,,,Year_Round,0.62
192,6cloves of garlic,,,Year_Round,0.63
192,1thumb size piece of ginger,,,Year_Round,0.64
192,4cloves,,,Southwest_Monsoon,0.43
192,4cardamom,,,Year_Round,0.29
192,2tspblack peppercorns,,,Inter_Monsoon,0.33
192,2tspvinegar,,,Southwest_Monsoon,0.38
192,1⁄2tspsugar,,,Southwest_Monsoon,0.38
192,"1tbsptamarind seedless(substitute: tamarind paste, goraka paste)",,,Dry_Season,0.53
192,1⁄8tspcinnamon powder(substitute: cinnamon stick),,,Dry_Season,0.3
192,salt to your taste,,,Dry_Season,0.3
192,600gchicken drumsticks or cut up bone-in chicken,,,Inter_Monsoon,0.72
192,2sprigs of curry leaves,,,Year_Round,0.59
192,1small Pandan lef broken into pieces,,,Year_Round,0.27
192,1lemongrass crushed a little bit(use only about 4 inches of the tender part),,,Dry_Season,0.3
192,1cupthinned coconut milk((1 coconut milk : 3 water ratio)),,,Dry_Season,0.45
193,350gEggplants,,,Southwest_Monsoon,0.4
193,1⁄2tspturmerci powder,,,Dry_Season,0.3
193,1tbspcooking oil,,,Dry_Season,0.3
193,1⁄4cupfinely chopped onion,,,Year_Round,0.64
193,2small green chilies(or to your spice level),,,Year_Round,0.61
193,3cloves of garlic chopped,,,Year_Round,0.63
193,1sprig curry leaves,,,Year_Round,0.59
193,1small pandan leaf broken into pieces,,,Year_Round,0.27
193,2tspSri Lankan roasted curry powder(more info on description above),,,Year_Round,0.62
193,1tspsugar(may need more),,,Dry_Season,0.3
193,11⁄2tspwhite vinegar(may need more),,,Inter_Monsoon,0.33
193,1tspsalt(or to your taste),,,Dry_Season,0.3
193,1tbspcoconut oil(less if you make with deep-fried eggplants),,,Dry_Season,0.45
193,1⁄2cupthick coconut milk,,,Dry_Season,0.45
193,1⁄4cupwater,,,Southwest_Monsoon,0.38
194,1cupJulienned carrots,,,Northeast_Monsoon,0.59
194,1⁄4cupgrated fresh coconut(thawed frozen coconut is also fine),,,Year_Round,0.4
194,11⁄2tbspchopped or sliced shallots/pearl onions/red pearl onion,,,Year_Round,0.64
194,1green chili sliced,,,Year_Round,0.72
194,"1⁄2tspMaldive fish flakes/ umbalakada(non-veg, optional)",,,Dry_Season,0.3
194,1⁄4tspfreshly ground black pepper,,,Southwest_Monsoon,0.4
194,1wedge of lime(to your taste),,,Dry_Season,0.47
194,salt(to your taste),,,Dry_Season,0.3
195,1mackerel can (425g/15 oz),,,Dry_Season,0.3
195,1⁄3cupchopped onion,,,Year_Round,0.64
195,1large tomato diced (or 2 small),,,Inter_Monsoon,0.27
195,4garlic cloves minced,,,Year_Round,0.62
195,3green chilies slitted(adjust to your spice level),,,Year_Round,0.56
195,2sprigs of curry leaves,,,Year_Round,0.59
195,3pieces of Pandan leaf (3-inch long),,,Year_Round,0.27
195,2cinnamon pieces (about 3 inches long),,,Dry_Season,0.3
195,1tbspchili powder(adjust to your spice level),,,Year_Round,0.62
195,2tspSri Lankan unroasted curry powder,,,Year_Round,0.62
195,1⁄2tspTurmeric powder,,,Dry_Season,0.3
195,1tspfreshly ground (coarse) black pepper,,,Southwest_Monsoon,0.4
195,1⁄8tspFenugreek seeds,,,Dry_Season,0.3
