recipe_id,ingredient,unit,quantity
242,1pandan leaf break into pieces,,
242,1piece on cinnamon(about 2 inches long),,
242,2cloves of garlic minced,,
242,3-4tbspchopped onion,,
242,1tomato diced,,
242,3mediam Yukon gold potatoes (about 250g)(cut into large pieces),,
242,1tspred chili powder ( reduce if you don't like it hot),,
242,1tspcurry powder,,
242,1⁄2tspturmeric powder,,
242,salt to taste,,
242,1cupcoconut cream or thick coconut milk(add more if you want love gravy),,
243,250gall-purpose flour,,
243,4gInstant dry yeast,,
243,20gsugar,,
243,25gsoftened butter or margarine,,
243,5gsalt,,
243,1egg (approx 50g),,
243,50gwarm water,,
243,55gwarm milk,,
243,1egg york,,
243,2tspmilk,,
243,boiled eggs cut into quarters length wise((about 5 for 6 buns)),,
243,onions,,
243,peppers,,
243,salt to sprink on eggs,,
243,"any condiment of your choice such as mayo, ketchup",,
